,Unnamed: 0,Text,Source,cleaned_text,Topics,Labels
3014,3014,I always hated the ACLU. Totally un American group,Gab,i always hated the aclu  totally un american group,0,Radicalization
3015,3015,When a shitskin day walker gets blasted by a white man,Gab,when a shitskin day walker gets blasted by a white man,0,Radicalization
3016,3016,Most probably a brainwashed boomer😉,Gab,most probably a brainwashed boomer ,0,Radicalization
3017,3017,We're being invaded by South American walruses! https://youtu.be/5Ido2B4HqFM,Gab,we re being invaded by south american walruses   ,0,Radicalization
3018,3018,"Since Zucc's back in the news, time to ruin another nascent meme. https://kek.gg/u/dbhd",Gab,since zucc s back in the news  time to ruin another nascent meme   ,1,Recruitment
3019,3019,Got WiFi working on the flight whitey no sand niggers just a KANG @Slav‍ @American_Conservative‍ @NorthStar1727‍ @Azda‍ @HoundOfUlster‍ @Fugginhuwitemale‍,Gab,got wifi working on the flight whitey no sand niggers just a kang            ,2,Propaganda
3020,3020,Not all whites are the same. ,Gab,not all whites are the same  ,0,Radicalization
3021,3021,"In America, Right Wing can best be described as people who are self-sufficient and want to be left alone.  Left Wing is best described as people who are dependent and want to tell everyone else what to do.",Gab,in america  right wing can best be described as people who are self sufficient and want to be left alone   left wing is best described as people who are dependent and want to tell everyone else what to do ,0,Radicalization
3022,3022,"He might be a libtard.  Some libtards come here to be beaten, like Judge Dread-",Gab,he might be a libtard   some libtards come here to be beaten  like judge dread ,1,Recruitment
3023,3023,I'm sure the satanist muslim Pope will order them to read it and burn the bible.  Muslim Man in Court for Threatening to Blow Up French Cathedral for Not Reading Quran - Geller Report https://gellerreport.com/2018/05/muslim-blow-up-church.html/,Gab,i m sure the satanist muslim pope will order them to read it and burn the bible   muslim man in court for threatening to blow up french cathedral for not reading quran   geller report  ,0,Radicalization
3024,3024,Epic comment thread on Mollie Tibbett's self-hating-but-now-ironic 'I hate White people' Twatter post (also brutal stuff on other posts where she hates on Trump and his policies against illegal immigration).https://twitter.com/Motibbs/status/940792919266680...,Gab,epic comment thread on mollie tibbett s self hating but now ironic  i hate white people  twatter post  also brutal stuff on other posts where she hates on trump and his policies against illegal immigration   ,0,Radicalization
3025,3025,"Lets see.....remind me again who was president in 1997?   Oh that's right, it was the white trash POS from Arkansas!",Gab,lets see     remind me again who was president in         oh that s right  it was the white trash pos from arkansas ,1,Recruitment
3026,3026,Another black mother stated that a parent making EXCUSES that they never read the DRESS CODE book for the reason their Child did not meet the Dress Code - is IRRESPONSIBLE.,Gab,another black mother stated that a parent making excuses that they never read the dress code book for the reason their child did not meet the dress code   is irresponsible ,0,Radicalization
3027,3027,"I think we America, as a Nation, are roaring full on toward peak-retard.",Gab,i think we america  as a nation  are roaring full on toward peak retard ,0,Radicalization
3028,3028,"This is what Trump supports -  Here is what  Pedophile JEWS did to German women & children Hitler deported them. they settled in Hollywood,CA created the Film & Porn Industry in USA which they used to destroy America from within  https://www.darkmoon.me/2013/the-sexual-decadence-of-weimar-germany/",Gab,this is what trump supports    here is what  pedophile jews did to german women   children hitler deported them  they settled in hollywood ca created the film   porn industry in usa which they used to destroy america from within   ,0,Radicalization
3029,3029,"#MerylStreep, don't you feel awful for all the public sucking up you did to #HarveyWeinstein? Of course you don't, you pointy-nosed fake swamp hag. Because you're a jiggly bag of hypocrisy, just like him. Look in the mirror at the planks in your own beady eyes.   #Hollywood  #Libtards  #Weinstein",Gab, merylstreep  don t you feel awful for all the public sucking up you did to  harveyweinstein  of course you don t  you pointy nosed fake swamp hag  because you re a jiggly bag of hypocrisy  just like him  look in the mirror at the planks in your own beady eyes     hollywood   libtards   weinstein,0,Radicalization
3030,3030,"Got to watch the dirty stinking commies, they always have 3 or more uses for their tactics. They work for far less than the middle class. They see them as the replacement population too.  Get rid of the White Christian people of the west, bingo no more PINA US Constitution and rule of law in the way of unlimited power. ",Gab,got to watch the dirty stinking commies  they always have   or more uses for their tactics  they work for far less than the middle class  they see them as the replacement population too   get rid of the white christian people of the west  bingo no more pina us constitution and rule of law in the way of unlimited power  ,0,Radicalization
3031,3031,"People who say 'nobody's born a racist, you have to be taught' are also the ones who tell their children to be gay degenerates and killing white people is right.",Gab,people who say  nobody s born a racist  you have to be taught  are also the ones who tell their children to be gay degenerates and killing white people is right ,0,Radicalization
3032,3032,"to write an article calling us all far right xenophobic Islamophobic racists yet again , the entire establishment from national and local govnt, to police, to media are aligned against us , all complicit in the cover up of whats going on in OUR Nation",Gab,to write an article calling us all far right xenophobic islamophobic racists yet again   the entire establishment from national and local govnt  to police  to media are aligned against us   all complicit in the cover up of whats going on in our nation,0,Radicalization
3033,3033,Christians are the only group that it is just fine to trash. Try this with Muslims and see what happens you oh so brave leftists! ,Gab,christians are the only group that it is just fine to trash  try this with muslims and see what happens you oh so brave leftists  ,0,Radicalization
3034,3034,"Carlos, you are not thinking, Jews are white men, you may not like it but it is true! Also it is precisely those Jews who created everything! Intelligence ranks Jews, Asian, whites, Spanish and blacks in the bottom. Don't bother getting upset with me, do the research. It is not nice, it is not kind but unfortunately it is true!",Gab,carlos  you are not thinking  jews are white men  you may not like it but it is true  also it is precisely those jews who created everything  intelligence ranks jews  asian  whites  spanish and blacks in the bottom  don t bother getting upset with me  do the research  it is not nice  it is not kind but unfortunately it is true ,0,Radicalization
3035,3035,"Tommy alerts us to symptoms, not the cure. I'm not saying that's without merit. Folk like you will not see how the Jews and racial demographics are killing us, because you only concentrate on Islam.",Gab,tommy alerts us to symptoms  not the cure  i m not saying that s without merit  folk like you will not see how the jews and racial demographics are killing us  because you only concentrate on islam ,0,Radicalization
3036,3036,"Now that I think about it, these tranny freaks who pump their bodies full of hormones/chemicals that destroy their actual, biological reproductive system... this is essentially eugenics. @Cantwell What better way to eliminate degenerate DNA than to trick mentally insane undesirable males to medically sterilize themselves via hormones for years, make it impossible for them to reproduce. I mean, yo...",Gab,now that i think about it  these tranny freaks who pump their bodies full of hormones chemicals that destroy their actual  biological reproductive system    this is essentially eugenics    what better way to eliminate degenerate dna than to trick mentally insane undesirable males to medically sterilize themselves via hormones for years  make it impossible for them to reproduce  i mean  yo   ,0,Radicalization
3037,3037,you're the little bitch Wolfie - which dogie are you the one on the left or the one on the right?,Gab,you re the little bitch wolfie   which dogie are you the one on the left or the one on the right ,0,Radicalization
3038,3038,"""If you are a gypsy, a homosexual or a Jew"" then you aren't a German.",Gab, if you are a gypsy  a homosexual or a jew  then you aren t a german ,2,Propaganda
3039,3039,https://www.youtube.com/watch?v=MyA87wYpiCc ,Gab,  ,0,Radicalization
3040,3040,"FUCKEN, HA HA I just spit on my monitor laughing, reading this post.",Gab,fucken  ha ha i just spit on my monitor laughing  reading this post ,0,Radicalization
3041,3041,Wanna bet this knife attacker kneels on a carpet to pray to his God. The Officials and the media will describe him as a lunatic. I'll describe him as a muslim who pray's to a false profit. Time for a Crusade!,Gab,wanna bet this knife attacker kneels on a carpet to pray to his god  the officials and the media will describe him as a lunatic  i ll describe him as a muslim who pray s to a false profit  time for a crusade ,1,Recruitment
3042,3042,"These ideas need to be normalized, which is a big undertaking. ",Gab,these ideas need to be normalized  which is a big undertaking  ,0,Radicalization
3043,3043,I want ugly. I want revenge for the communist attacks of 2017.,Gab,i want ugly  i want revenge for the communist attacks of      ,0,Radicalization
3044,3044,yeah we wont be deleting these accounts so neo nazi fuckface trolls can steal the names and troll others with them.  this is my last day here in this raging dumpster fire.  I'm off to mewe and freezoxee.  fuck this shithole.,Gab,yeah we wont be deleting these accounts so neo nazi fuckface trolls can steal the names and troll others with them   this is my last day here in this raging dumpster fire   i m off to mewe and freezoxee   fuck this shithole ,1,Recruitment
3045,3045,"It is so funny that they are trying to do the same to those that supports POTUS. And before that, the Blacks in the 50's  It cost money to do all of this. Making signs and etc..How the Elites are paying these Libtards. That they were doing the same in the past  They were trying to create this atmosphere to get the POTUS to round up certain groups and put them in Fema camps",Gab,it is so funny that they are trying to do the same to those that supports potus  and before that  the blacks in the    s  it cost money to do all of this  making signs and etc  how the elites are paying these libtards  that they were doing the same in the past  they were trying to create this atmosphere to get the potus to round up certain groups and put them in fema camps,0,Radicalization
3046,3046,He's to much a coward,Gab,he s to much a coward,0,Radicalization
3047,3047,You sound no different than the bitch who did this post. God bless America. You can get away with that.,Gab,you sound no different than the bitch who did this post  god bless america  you can get away with that ,0,Radicalization
3048,3048,They are being created in our schools with our tax money!  Who are the bigger fools?,Gab,they are being created in our schools with our tax money   who are the bigger fools ,0,Radicalization
3049,3049,If you hung Golding though you'd need some fucking crane wire or something. The fucking pie muncher would snap most ropes.,Gab,if you hung golding though you d need some fucking crane wire or something  the fucking pie muncher would snap most ropes ,1,Recruitment
3050,3050,Gowdy did nothing to #Hillary for her private server    Yet he'll throw a shit fit over Jared doing far less    Fuck Gowdy and his soap box   http://www.breitbart.com/big-government/2017/09/25... #Gab #GabFam #MAGA #Trump #Kushner,Gab,gowdy did nothing to  hillary for her private server    yet he ll throw a shit fit over jared doing far less    fuck gowdy and his soap box      gab  gabfam  maga  trump  kushner,0,Radicalization
3051,3051,"I don't know what they are, but they all came on my page and called me ethnic slurs, like I would care. I'm sure they aren't as bad in reality as they are on here. They are probably just larping. But yeah, one lady announced to all her followers I was a ""kike"" in disguise, and a bunch of morons posted.",Gab,i don t know what they are  but they all came on my page and called me ethnic slurs  like i would care  i m sure they aren t as bad in reality as they are on here  they are probably just larping  but yeah  one lady announced to all her followers i was a  kike  in disguise  and a bunch of morons posted ,0,Radicalization
3052,3052,"Why Hello gab. Good to be on a platform that doesn't censor. Now, let's all try not to be faggots about it.  :D",Gab,why hello gab  good to be on a platform that doesn t censor  now  let s all try not to be faggots about it    d,0,Radicalization
3053,3053,"You would say we are not a people, ok you have your autistic definition. We are a group of peoples that have a shared history and have contributed more to the world, both ancient and modern than any other group.  I'm curious are you a Jew?",Gab,you would say we are not a people  ok you have your autistic definition  we are a group of peoples that have a shared history and have contributed more to the world  both ancient and modern than any other group   i m curious are you a jew ,0,Radicalization
3054,3054,I saw it up close in AFG.  Manlove Thursdays.  I've never seen a culture (race) where evil radiates from their eyes.,Gab,i saw it up close in afg   manlove thursdays   i ve never seen a culture  race  where evil radiates from their eyes ,0,Radicalization
3055,3055,GET the UN out of the USA and get the USA out of the UN. SCREW THE UN,Gab,get the un out of the usa and get the usa out of the un  screw the un,2,Propaganda
3056,3056,The minority that will outbreed you  and make you the minority ,Gab,the minority that will outbreed you  and make you the minority ,1,Recruitment
3057,3057,"Non Jews are not really human, but are animals in the form of humans, so Jews won't have to be served by animals. ",Gab,non jews are not really human  but are animals in the form of humans  so jews won t have to be served by animals  ,0,Radicalization
3058,3058,"Cat got your tongue? It's a simple question, jew -- do you identify as a renegade jew?  Or merely a liar? Do you hate the ""American"" Jewish Committee and their official position for all Overseas Israelis?  Or do you agree with their view, but feel compelled to lie to the goyim about it?  ",Gab,cat got your tongue  it s a simple question  jew    do you identify as a renegade jew   or merely a liar  do you hate the  american  jewish committee and their official position for all overseas israelis   or do you agree with their view  but feel compelled to lie to the goyim about it   ,0,Radicalization
3059,3059,THESE EAT BABIES... HIVITES ... EVIL LINE  ,Gab,these eat babies    hivites     evil line  ,0,Radicalization
3060,3060,This aint gud. The shits aimed right at us.,Gab,this aint gud  the shits aimed right at us ,1,Recruitment
3061,3061,Move all kikes and muslims to this lovely shithole then! Open borders Africa and Israel,Gab,move all kikes and muslims to this lovely shithole then  open borders africa and israel,0,Radicalization
3062,3062,That Time Telco Lobbyists Sent Me All Their Talking Points About Trying To Shift The Blame To Internet Companies https://www.techdirt.com/articles/20180829/1803074...,Gab,that time telco lobbyists sent me all their talking points about trying to shift the blame to internet companies  ,0,Radicalization
3063,3063,StacyOnTheRight: MSM Tells Black Boys They Can’t Succeed - ALEX JONES INFOWARS https://youtu.be/RvFAB5nMud8,Gab,stacyontheright  msm tells black boys they can t succeed   alex jones infowars  ,0,Radicalization
3064,3064,I don't know... this whole thing looks like it was Nigger-Rigged,Gab,i don t know    this whole thing looks like it was nigger rigged,0,Radicalization
3065,3065,"Yeah fucking right Donald, you ran because you were bailed out by a high ranking (((Jew))) financially which made you in debt to the (((Jews))). You are clearly not interested in helping America and especially white Americans. ",Gab,yeah fucking right donald  you ran because you were bailed out by a high ranking    jew    financially which made you in debt to the    jews     you are clearly not interested in helping america and especially white americans  ,0,Radicalization
3066,3066,That ones wearing a bit thin now gimpy. Liking the promptness though. The best slaves are the punctual ones.,Gab,that ones wearing a bit thin now gimpy  liking the promptness though  the best slaves are the punctual ones ,0,Radicalization
3067,3067,The LAWLESS LIBERAL DEMONcrats are to blame for these False Accusations against #Kavanaugh!! Get'em #PresidentTrump!! Pray for #Kavanaugh and his family!! #Kavanaugh #IStandWithBrett #ConfirmKavanaughNow #Trump2020!! #MAGA!! #KAG!!,Gab,the lawless liberal demoncrats are to blame for these false accusations against  kavanaugh   get em  presidenttrump   pray for  kavanaugh and his family    kavanaugh  istandwithbrett  confirmkavanaughnow  trump        maga    kag  ,1,Recruitment
3068,3068,"Hard to know whish is the bigger tosser: Churchill or Islam. Churchill sent thousands of British troops to an unnecessary death. And as to the bygone era comment ""loyal soldiers of the Queen"" and ""Christianity is sheltered in the strong arm of science"" don't make me laugh! Religion and science have nothing in common in any religion!",Gab,hard to know whish is the bigger tosser  churchill or islam  churchill sent thousands of british troops to an unnecessary death  and as to the bygone era comment  loyal soldiers of the queen  and  christianity is sheltered in the strong arm of science  don t make me laugh  religion and science have nothing in common in any religion ,0,Radicalization
3069,3069,"Sheer audacity of the cuck ben shapiro His explanation is ""I wasn't wrong, Trump was wrong"" He says Trump campaigned different to what he is governing as, and he's broken every promise by doing not what he stated, but 90% of what Ben wanted. Fucking foul, slimy liar. He lied before, and he lies now.",Gab,sheer audacity of the cuck ben shapiro his explanation is  i wasn t wrong  trump was wrong  he says trump campaigned different to what he is governing as  and he s broken every promise by doing not what he stated  but     of what ben wanted  fucking foul  slimy liar  he lied before  and he lies now ,0,Radicalization
3070,3070,"Do it right.  Date and marry white. No race mixing, fam. ",Gab,do it right   date and marry white  no race mixing  fam  ,0,Radicalization
3071,3071,"I'd bet a bag full of the finest jew hair that my level of hatred for kikes surpasses the entirety of the 220 million dog eating chinks in Chinkland. Not only are The Yellow Jew patterning their own culture after the bugman mentality, they are actively spewing bioindustrial waste all over their land in the name of ""progress."" Chinks are kike knockoffs. Gas 'em.",Gab,i d bet a bag full of the finest jew hair that my level of hatred for kikes surpasses the entirety of the     million dog eating chinks in chinkland  not only are the yellow jew patterning their own culture after the bugman mentality  they are actively spewing bioindustrial waste all over their land in the name of  progress   chinks are kike knockoffs  gas  em ,0,Radicalization
3072,3072,#Feminism is an infection! https://www.youtube.com/watch?v=r_8hLQmfudM,Gab, feminism is an infection   ,2,Propaganda
3073,3073,Is it time the Cowardly Police of Common Core faced OUR wrath?  https://gellerreport.com/2018/04/british-police-fear-muslim-rage.html/,Gab,is it time the cowardly police of common core faced our wrath    ,1,Recruitment
3074,3074,"Really sick of seeing #hatehasnohome signs in this moonbat town. Hate DOES have a home in my life. I hate those who want to destroy me (and my way of life) because of my faith, I hate #abortion, and calling belief in the bible #intolerance. Even God hates things.   #liberals  #faith  #God  #stupidsigns",Gab,really sick of seeing  hatehasnohome signs in this moonbat town  hate does have a home in my life  i hate those who want to destroy me  and my way of life  because of my faith  i hate  abortion  and calling belief in the bible  intolerance  even god hates things     liberals   faith   god   stupidsigns,0,Radicalization
3075,3075,Hell Trump should have deported his hairy ass long ago.,Gab,hell trump should have deported his hairy ass long ago ,0,Radicalization
3076,3076,Did he also hire a fag Jew before he was redpilled?,Gab,did he also hire a fag jew before he was redpilled ,1,Recruitment
3077,3077,The Axis of Evil:    Boomers - Anglos - Libertarians.,Gab,the axis of evil     boomers   anglos   libertarians ,1,Recruitment
3078,3078,"The Democrat positions this year are ""We want unlimited illegal immigration"", ""We want to confiscate your guns"", and ""Fuck you, mediocre white boys"". ",Gab,the democrat positions this year are  we want unlimited illegal immigration    we want to confiscate your guns   and  fuck you  mediocre white boys   ,0,Radicalization
3079,3079,why not deport them all?? these are criminals. now taxpayers have to put the bill for keeping the children. communist democraps trying to cover up the scandal from the IG report ,Gab,why not deport them all   these are criminals  now taxpayers have to put the bill for keeping the children  communist democraps trying to cover up the scandal from the ig report ,0,Radicalization
3080,3080,This is the point you say fuck the UK and immigrate elsewhere.,Gab,this is the point you say fuck the uk and immigrate elsewhere ,1,Recruitment
3081,3081,"LOL I love it that  they straight out  deny the not so holy kike book ,and without  IT their fake ass religion goes straight  down the drain LOL",Gab,lol i love it that  they straight out  deny the not so holy kike book  and without  it their fake ass religion goes straight  down the drain lol,0,Radicalization
3082,3082,CLINTON LOOKS LIKE A CLOWN LOL,Gab,clinton looks like a clown lol,0,Radicalization
3083,3083,I deleted the posts that offended all ye cute widdle snowflake bitches.  ,Gab,i deleted the posts that offended all ye cute widdle snowflake bitches   ,0,Radicalization
3084,3084,"Spencer and the likes of him can go fuck themselves, BUT people like this trigger happy censoring scheming bitch are far more annoying and scary and they are an actual problem.",Gab,spencer and the likes of him can go fuck themselves  but people like this trigger happy censoring scheming bitch are far more annoying and scary and they are an actual problem ,0,Radicalization
3085,3085,As long as there is lots of shooting and terrorist fighting and women that aren't transgenders is what matters. ,Gab,as long as there is lots of shooting and terrorist fighting and women that aren t transgenders is what matters  ,0,Radicalization
3086,3086,Don't understand the Logic of killing Black people if your Alt Right ,Gab,don t understand the logic of killing black people if your alt right ,0,Radicalization
3087,3087,"You know Rouhani it's weird...I was just thinking this morning about how much I'd like to see dogs and pigs feasting on your carcass....funny, old world isn't it?",Gab,you know rouhani it s weird   i was just thinking this morning about how much i d like to see dogs and pigs feasting on your carcass    funny  old world isn t it ,0,Radicalization
3088,3088,This old Jew Witch will die lonely.,Gab,this old jew witch will die lonely ,0,Radicalization
3089,3089,"Also, ALL Muzzies who commit crimes/terrorism, if they have native born children, should see those kids turned over to white CHRISTIAN families to be raised CHRISTIAN and ANTI-muzlim",Gab,also  all muzzies who commit crimes terrorism  if they have native born children  should see those kids turned over to white christian families to be raised christian and anti muzlim,0,Radicalization
3090,3090,"Interesting. Isn't any written Arabic until the time Mohamed slaughtered Jews & forced survivors to teach Arabs how to read & write. Arabic is a crazy language, based on Hebrew, with many rules & even more exceptions to those rules. Suggests the subjugated Jews were having a long-term laugh. No real beauty in Arabic... except for its dirty words. Nick Nafsak",Gab,interesting  isn t any written arabic until the time mohamed slaughtered jews   forced survivors to teach arabs how to read   write  arabic is a crazy language  based on hebrew  with many rules   even more exceptions to those rules  suggests the subjugated jews were having a long term laugh  no real beauty in arabic    except for its dirty words  nick nafsak,0,Radicalization
3091,3091,"Save yourselves from deadly Commie-globalists, at all costs, literally.",Gab,save yourselves from deadly commie globalists  at all costs  literally ,0,Radicalization
3092,3092,Why do t we say truth: communism is the religion of the antichrist. Period.  Death destruction evil opposition of Gods fruitful goodness.,Gab,why do t we say truth  communism is the religion of the antichrist  period   death destruction evil opposition of gods fruitful goodness ,0,Radicalization
3093,3093,Just turn the fucking truck around and send it back...why the fuck are they getting a day in court?,Gab,just turn the fucking truck around and send it back   why the fuck are they getting a day in court ,0,Radicalization
3094,3094,"After WWII if Jews would have just kept their heads down, their mouths shut and integrated into society none of the things they feared would have ever happened. Now they're looking at a self-fulfilling prophecy. ",Gab,after wwii if jews would have just kept their heads down  their mouths shut and integrated into society none of the things they feared would have ever happened  now they re looking at a self fulfilling prophecy  ,0,Radicalization
3095,3095,Commiecrats; vile and disgusting traitorous vomit!,Gab,commiecrats  vile and disgusting traitorous vomit ,0,Radicalization
3096,3096,Another coward liberal muslim sycophant killer in gun free zone ,Gab,another coward liberal muslim sycophant killer in gun free zone ,0,Radicalization
3097,3097,Never knew their Talmud states it is ok to rape 3 yr olds . This is sic & perverted.,Gab,never knew their talmud states it is ok to rape   yr olds   this is sic   perverted ,0,Radicalization
3098,3098,"What do you expect in a state that elected Terri McAliffe to be gov? The dense, in both senses, libtards around DC and Hampton Roads would elect a stump. I think this clown is in center of state so there is hope. Remember, we did get Brat into congress.",Gab,what do you expect in a state that elected terri mcaliffe to be gov  the dense  in both senses  libtards around dc and hampton roads would elect a stump  i think this clown is in center of state so there is hope  remember  we did get brat into congress ,0,Radicalization
3099,3099,Not really the west had a code that women were held to up till the 1960s we want to go back to where u would have white kids and raise them while we work lol ,Gab,not really the west had a code that women were held to up till the     s we want to go back to where u would have white kids and raise them while we work lol ,0,Radicalization
3100,3100,I took a look at Hogg's twitter and half the posts are from blacks pretending to hate guns so they can participate in the hysteria of the moment.  How ironic that the Shaniquas can pretend they hate guns when half their family is Glocked up.  Only conservatives can manage to prop this kid up,Gab,i took a look at hogg s twitter and half the posts are from blacks pretending to hate guns so they can participate in the hysteria of the moment   how ironic that the shaniquas can pretend they hate guns when half their family is glocked up   only conservatives can manage to prop this kid up,0,Radicalization
3101,3101,"No shit God doesn’t like ugly. That’s why he’s persecuted these rats all throughout history. Well that, and they killed his son. The baby dick eaters will be held accountable again. As will you for supporting them. ",Gab,no shit god doesn t like ugly  that s why he s persecuted these rats all throughout history  well that  and they killed his son  the baby dick eaters will be held accountable again  as will you for supporting them  ,0,Radicalization
3102,3102,"Another jew who thinks anyone gives a damn about his opinion. Since we are naming the jew, I will name this one Schleppy.",Gab,another jew who thinks anyone gives a damn about his opinion  since we are naming the jew  i will name this one schleppy ,0,Radicalization
3103,3103,"Ohhhhh I get it. Christ said ""thou shalt open thy heart, thy borders, and thine buttholes for brown people or else thou is the worst sin of all, a racist.""",Gab,ohhhhh i get it  christ said  thou shalt open thy heart  thy borders  and thine buttholes for brown people or else thou is the worst sin of all  a racist  ,0,Radicalization
3104,3104,"Well said. About time someone called him out for talking trash. Mullahs making threats is a joke anyway, you would think one of them might be intelligent enough to avoid sounding retarded, but no. Sorta cheapens the threat when you talk like a five year old off his Ritalin.",Gab,well said  about time someone called him out for talking trash  mullahs making threats is a joke anyway  you would think one of them might be intelligent enough to avoid sounding retarded  but no  sorta cheapens the threat when you talk like a five year old off his ritalin ,0,Radicalization
3105,3105,"Now that Infowars has been hit by the Silicon Valley Death Star, I am amazed Twitter didn’t join in. But they are the same liberal far left trash and probably wanted to join the other kids kicking a dog when it’s down. Scum.",Gab,now that infowars has been hit by the silicon valley death star  i am amazed twitter didn t join in  but they are the same liberal far left trash and probably wanted to join the other kids kicking a dog when it s down  scum ,0,Radicalization
3106,3106,who cares? as an irish immigrant a couple of generations back i kinda like seeing england eat a little shit.,Gab,who cares  as an irish immigrant a couple of generations back i kinda like seeing england eat a little shit ,0,Radicalization
3107,3107,Fuck Antwon Rose.    The officer will walk.   ,Gab,fuck antwon rose     the officer will walk    ,2,Propaganda
3108,3108,I have the caucacity to not give a shit about starving nigglets in apefrica.,Gab,i have the caucacity to not give a shit about starving nigglets in apefrica ,1,Recruitment
3109,3109,""" We started work at 15"" Maybe some American teenagers would like to work as well and get some work experience? Oh, no, they can't do that because your kind supported and still supports cheap brown labor. Have fun being tortured by a nigger in some derelict nursing home.",Gab,  we started work at     maybe some american teenagers would like to work as well and get some work experience  oh  no  they can t do that because your kind supported and still supports cheap brown labor  have fun being tortured by a nigger in some derelict nursing home ,0,Radicalization
3110,3110,Bath house Barry needs to move back to Kenya immediately!!! #nigger,Gab,bath house barry needs to move back to kenya immediately     nigger,0,Radicalization
3111,3111,Yes liberals please keep showing everyone your true colors. You platform for the poor and impoverished of our nation and then bitch about a tax plan that relieves the tax burden on the poorest. *shakes head* Pathetic.,Gab,yes liberals please keep showing everyone your true colors  you platform for the poor and impoverished of our nation and then bitch about a tax plan that relieves the tax burden on the poorest   shakes head  pathetic ,0,Radicalization
3112,3112,Sweden has a massive migrant problem ,Gab,sweden has a massive migrant problem ,0,Radicalization
3113,3113,SUPPORT THE RAM 4. FREE THE RAM 4!  ,Gab,support the ram    free the ram     ,2,Propaganda
3114,3114,"""burritos and tacos are not staples of Spanish cuisine, right?"" No, shit mixed with cockroaches is.",Gab, burritos and tacos are not staples of spanish cuisine  right   no  shit mixed with cockroaches is ,2,Propaganda
3115,3115,I'm almost at the point where I give zero fucks. I've come here to kick ass and fuck - and I'm all out of fucks.,Gab,i m almost at the point where i give zero fucks  i ve come here to kick ass and fuck   and i m all out of fucks ,0,Radicalization
3116,3116,"People don't talk about this—the history books certainly don't—but it's true, Nazi chocolatiers have a lot to answer for, despite the whitewashing given to the $wi$$ von Trapps. The Nuremberg Trials steered clear of any discussion of mass confectionery, and is that a surprise? Now you know what those ovens were for and why so many teeth went missing.",Gab,people don t talk about this the history books certainly don t but it s true  nazi chocolatiers have a lot to answer for  despite the whitewashing given to the  wi   von trapps  the nuremberg trials steered clear of any discussion of mass confectionery  and is that a surprise  now you know what those ovens were for and why so many teeth went missing ,0,Radicalization
3117,3117,"Um, no, this is fucking retarded. A moron pontificating about incorrect moron things, and trying to force his ideology on another culture. ",Gab,um  no  this is fucking retarded  a moron pontificating about incorrect moron things  and trying to force his ideology on another culture  ,0,Radicalization
3118,3118,.And Fuck your lame ass logo also you fuckin homos!,Gab, and fuck your lame ass logo also you fuckin homos ,0,Radicalization
3119,3119,"""Nobody will argue that Donald Trump is the fulfillment of Diogenes’ quest, but he questioned the shit, mocked the shit-peddlers, and presented an alternative to shit gone stale"" ",Gab, nobody will argue that donald trump is the fulfillment of diogenes  quest  but he questioned the shit  mocked the shit peddlers  and presented an alternative to shit gone stale  ,0,Radicalization
3120,3120,#HitlerWasRight  ,Gab, hitlerwasright  ,0,Radicalization
3121,3121,#memes I'm looking for memes about how truly enslaved you are if you are fat cuckold to the NWO 'freedom' of capitalism. Who gots em?,Gab, memes i m looking for memes about how truly enslaved you are if you are fat cuckold to the nwo  freedom  of capitalism  who gots em ,1,Recruitment
3122,3122,"And well, I could have told her not to even try breaking into the Hugo circlejerk: Scalzi and his merry band of drooling mouth-breathers are so insular even the correct groupthink isn't enough these days. She'd have to be a left-handed midget lesbian Eskimo albino for more token POC cred, and she's a white chick. 3/3 #YesIMadeADeadMilkmenReference",Gab,and well  i could have told her not to even try breaking into the hugo circlejerk  scalzi and his merry band of drooling mouth breathers are so insular even the correct groupthink isn t enough these days  she d have to be a left handed midget lesbian eskimo albino for more token poc cred  and she s a white chick       yesimadeadeadmilkmenreference,2,Propaganda
3123,3123,The fucking commies won in the end.,Gab,the fucking commies won in the end ,0,Radicalization
3124,3124,Trudeau has about as much testosterone as my castrated dog after a military drill .. Get that idiot cuck boy out of office in a hurry please .. #MuhRainbowColoredSocks,Gab,trudeau has about as much testosterone as my castrated dog after a military drill    get that idiot cuck boy out of office in a hurry please     muhrainbowcoloredsocks,1,Recruitment
3125,3125,As he responds to all three posts. What a faggot. Probabaly young tho. A lot of these guys are 15-22 I would gather. I was a little punk in those years too. My how few years can change a boy into a man,Gab,as he responds to all three posts  what a faggot  probabaly young tho  a lot of these guys are       i would gather  i was a little punk in those years too  my how few years can change a boy into a man,0,Radicalization
3126,3126,"Ronald Reagan, while seeking public office, told a Jewish audience in California that ""It might help your cause if you would limit your claims of victims to numbers that you could actually prove."" A reporter noted that ""the audience began to hiss like geese, in a rapidly rising cacophony while the aspiring politician dashed to the wings LOL",Gab,ronald reagan  while seeking public office  told a jewish audience in california that  it might help your cause if you would limit your claims of victims to numbers that you could actually prove   a reporter noted that  the audience began to hiss like geese  in a rapidly rising cacophony while the aspiring politician dashed to the wings lol,0,Radicalization
3127,3127,@jolokia @ThePraedor‍  ,Gab,     ,0,Radicalization
